Geo_FIPS,city,fipsstatecode,cbsa10,cbsaname10,year,overall_score,hc_score,dl_score,lag_overall,lag_hc,lag_dl,pntv_blk,pfb_blk_percent,pfb_nonblk,pntv_nwnb,ntv_blk,fb_blk,fb_nonblk,pop,nhwht,nhblk,hisp,asian,ppov,hinc,pnhwht,land_area_sqmiles,pop_density,cbsa_pntv_blk,bw_isolation,fbw_isolation,nbbw_isolation,fbbw_isolation,nbfbw_isolation
17031430300,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.3484320781156956,-0.4208714628048364,-0.2759926934265549,-0.2565789682674482,-0.4754439165026938,-0.0377140200322027,0.9899623588456712,0.0,0.0,0.0096194061062317,2367,0,0,2391,8,2367,8,7,61.6455696202532,15902.0,0.0033458803847762,0.15790536,14793.671,0.293194173169078,0.957803485748377,0.421375956483332,0.957522929021723,0.51943359718063,0.0146195207409525
17031430400,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2449572274270579,-0.3418091153364527,-0.1481053395176631,-0.218538970344645,-0.3843531503709024,-0.0527247903183876,0.9038854805725972,0.0599863667348329,0.0023858214042263,0.0143149284253578,2652,176,0,2934,64,2828,0,0,51.4485165794066,15469.0,0.0218132242672119,0.21049055,13739.334,0.293194173169078,0.967608280135101,0.46365108354286,0.967359168461788,0.590289913936897,-0.0977750246125897
17031430500,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.5566661473556229,-0.7947184905499033,-0.3186138041613426,-0.4019819675344681,-0.5414620376669743,-0.2625018974019619,0.9283093423652272,0.0395145357042054,0.0019757267852102,0.0225797346881174,3289,140,37,3543,68,3365,85,0,52.3567598080722,19129.0,0.0191927744848998,0.13024539,27670.845,0.293194173169078,0.947027227390808,0.208640763857447,0.946601298659398,0.453878938381699,-0.412713590817943
17031430600,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.4357454218713379,-0.8153023023385283,-0.0561885414041476,-0.5332175034545389,-0.8023858895465631,-0.2640491173625146,0.8983833718244804,0.0132794457274826,0.004041570438799,0.0427251732101616,1556,23,2,1732,92,1579,17,2,26.5588914549654,23300.0,0.0531177829099307,0.12677124,13133.893,0.293194173169078,0.944499002831554,0.259344046253584,0.943955942555488,0.459092309171838,-0.274630496378495
17031430700,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.6724389429061237,-1.053958337319025,-0.2909195484932223,-0.5158509922007499,-0.9064327987623698,-0.1252691856391301,0.8801717408274785,0.0202966432474629,0.0124902419984387,0.0296643247462919,2255,52,22,2562,147,2307,28,22,46.9130434782609,19093.0,0.0573770491803278,0.07314822,30212.63,0.293194173169078,0.919971601503412,0.147070008820595,0.91890419590154,0.372089647156355,-0.289056853697486
17031430800,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.4656596875612763,-0.7903664049414544,-0.1409529701810982,-0.443168324543809,-0.7617454239627647,-0.1245912251248534,0.9160748870238864,0.0187217559715945,0.0012911555842479,0.0329244673983215,1419,29,0,1549,66,1448,16,0,20.8935611038108,41875.0,0.0426081342801807,0.12666893,13918.173,0.293194173169078,0.958959883981058,0.357173801029093,0.958566352641002,0.533328312936431,-0.256137528163145
17031430900,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.3077401686827569,-0.3008946091220589,-0.3145857282434549,-0.350383620543937,-0.5978107537854954,-0.1029564873023787,0.9210914454277286,0.0589970501474926,0.0,0.0088495575221238,1249,80,0,1356,15,1329,0,0,35.3244837758112,34286.0,0.0110619469026548,0.12993033,13961.328,0.293194173169078,0.961990230216549,0.44908597525572,0.96138835060411,0.613262827446974,-0.311731860804943
17031431200,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.5094397319213395,-0.8597078667082196,-0.1591715971344593,-0.3809440704381675,-0.7208990610429441,-0.0409890798333909,0.9401680672268908,0.0124369747899159,0.0047058823529411,0.0457142857142857,2797,37,18,2975,32,2827,45,0,27.0095367847411,43871.0,0.0107563025210084,0.25301082,12165.487,0.293194173169078,0.973882870973182,0.45722636924947,0.973695872047487,0.602935586616926,-0.19654826052278
17031431400,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.4293550775364513,-0.8652688772564597,0.0065587221835571,-0.642532808770954,-1.086403481542068,-0.1986621359998399,0.875741492350921,0.0170152981579768,0.0123321885732126,0.0393381205120199,5610,109,43,6406,407,5719,93,19,40.6799729364005,21781.0,0.0635341866999687,0.4165,15409.364,0.293194173169078,0.922250627067958,0.229037983014393,0.92214396996573,0.376024213425794,-0.115238380895845
17031670500,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.0567719975830982,-0.0338178077857918,-0.0797261873804046,-0.1474557814465186,-0.1059115069723175,-0.1890000559207197,0.7821522309711286,0.0,0.0944881889763779,0.1977252843394575,894,0,203,1143,6,889,237,0,36.9449378330373,26087.0,0.0052493438320209,0.24034552,5496.254,0.293194173169078,0.943698169709064,0.875030266890434,0.944377815887137,0.0939212918370513,0.876591343386971
17031670600,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,0.0500109858812744,0.077603582501048,0.0224183892615009,-0.1614472160214389,-0.1628381121694482,-0.1600563198734297,0.9728464419475656,0.0,0.0,0.0224719101123595,1039,0,0,1068,5,1039,21,0,46.5290806754221,14848.0,0.0046816479400749,0.12626777,13067.468,0.293194173169078,0.98990863323613,0.834054425134226,0.989992451305666,0.426306641774548,0.822894728830206
17031670700,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.1437135062911737,-0.1286696209698876,-0.1587573916124598,-0.15975327385408,-0.1537646165187775,-0.1657419311893825,0.9429824561403508,0.0140350877192982,0.0105263157894736,0.0385964912280701,1075,16,24,1140,1,1091,40,0,16.4035087719298,36058.0,0.0008771929824561404,0.12615116,11819.154,0.293194173169078,0.98526586481545,0.705886209938136,0.98538623788448,0.308312972352291,0.68326663692044
17031670800,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2573005420952707,-0.1660262962183564,-0.3485747879721849,-0.1924810782236065,-0.2362130304268296,-0.1487491260203834,0.9857464366091524,0.0,0.0142535633908477,0.0,1314,0,19,1333,0,1314,19,0,38.93536121673,22083.0,0.0,0.12598475,12977.761,0.293194173169078,0.974028669147398,0.451566862672627,0.974268706701427,0.200236874282337,0.402681236607856
17031670900,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.3105053873037018,-0.4965007277995704,-0.1245100468078333,-0.2073240319582612,-0.2179998226790553,-0.1966482412374671,0.9394292370413512,0.0,0.0034944670937682,0.0518345952242283,1613,0,12,1717,21,1613,47,0,39.2018779342723,35592.0,0.0122306348281887,0.12598166,10723.783,0.293194173169078,0.977790957017969,0.422661008871518,0.977903042101452,0.389687916781434,0.24130077804264
17031671100,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2189612766341238,-0.2466099900552027,-0.1913125632130449,-0.1843138413402245,-0.2723035982464832,-0.0963240844339657,0.9761029411764706,0.0,0.0,0.0193014705882352,1062,0,0,1088,5,1062,3,0,49.4307400379507,30577.0,0.0045955882352941,0.09483326,13275.933,0.293194173169078,0.976209621475324,0.426392111195137,0.976425261296076,0.157769325158378,0.388310499291438
17031671200,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.1583144068606762,-0.2464688685973572,-0.0701599451239953,-0.1909294603784661,-0.2255109538133349,-0.1563479669435973,0.9757085020242916,0.0,0.0,0.0101214574898785,964,0,0,988,14,964,0,0,51.1133603238866,20909.0,0.0141700404858299,0.09456492,13239.582,0.293194173169078,0.981233445502087,0.548014748726127,0.981408189607523,0.180896940943503,0.522154570147033
17031671300,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.3673233773914217,-0.4331428623800747,-0.3015038924027686,-0.15054906657725,-0.2228251885369014,-0.0782729446175987,0.946102021174206,0.0057747834456207,0.0182868142444658,0.0524542829643888,1966,12,76,2078,1,1978,86,0,24.406779661017,31429.0,0.00048123195380173246,0.18713021,14364.329,0.293194173169078,0.985566231671596,0.734837487827694,0.98570097633756,0.268267933909529,0.72153124375661
17031671400,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2802381367587996,-0.3572608190986234,-0.2032154544189758,-0.2094162228982737,-0.2475461467925388,-0.1712862990040086,0.9741007194244604,0.0,0.0,0.0431654676258992,1354,0,0,1390,0,1354,36,0,35.9712230215827,24306.0,0.0,0.19136266,10827.609,0.293194173169078,0.975899366716539,0.817091172775693,0.976197192724262,0.138978803758039,0.817095255290968
17031671500,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.1600235025373799,-0.3675096216524362,0.0474626165776762,-0.24864648426132,-0.3198672793983311,-0.1774256891243091,0.802962962962963,0.0,0.0533333333333333,0.2162962962962963,2168,0,217,2700,40,2168,390,0,33.7407407407407,28403.0,0.0148148148148148,0.28616426,11255.773,0.293194173169078,0.98021017160213,0.613008170971232,0.980412930037151,0.113221759426015,0.60574388576215
17031671600,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.1450352459474754,-0.2498094163627888,-0.0402610755321619,-0.2229930332508025,-0.3554916710544012,-0.0904943954472038,0.9337506520605112,0.0,0.0130412102243088,0.0443401147626499,1790,0,38,1917,45,1790,41,0,25.4042775169536,23203.0,0.0234741784037558,0.15723895,15867.569,0.293194173169078,0.976014778319789,0.464368127548819,0.976248926967332,0.112992024130529,0.445058581307974
17031230500,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,0.0435277381228022,0.010871948276624,0.0761835279689803,-0.206830958844354,-0.2368766545401905,-0.1767852631485175,0.0984178063824081,0.0,0.3049074818986323,1.049342987396085,367,0,1906,3729,69,367,3153,140,38.2408152319657,31473.0,0.0185036202735317,0.19965884,17880.501,0.293194173169078,0.533927649633712,0.819803522990267,0.546204061729749,0.0562887096189508,0.822079223453273
17031230600,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2667175368624108,-0.338308897319824,-0.1951261764049976,-0.1453817734170144,-0.2440435932020443,-0.0467199536319845,0.2753557372085982,0.0,0.1969421737814108,0.8757190432939752,1819,0,2354,6606,126,1776,4416,0,33.9508047373216,34716.0,0.0190735694822888,0.39396862,17305.947,0.293194173169078,0.818553359087083,0.804422185476415,0.821997419163346,0.0947300271225726,0.805557720139894
17031230700,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,0.0544476350036943,0.2271630051259462,-0.1182677351185574,-0.0806400211614972,0.085223926353185,-0.2465039686761794,0.0711643473665668,0.0066936762374493,0.2818389994715519,0.9864364981504316,404,38,2850,5677,355,396,4868,9,18.758865248227,39298.0,0.0625330280077505,0.25101699,25352.865,0.293194173169078,0.770371129022695,0.780602394613403,0.775571586097496,0.0630197981541808,0.78258512443581
17031230800,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.0305716118220489,0.3919257407023891,-0.4530689643464869,0.0073829153033031,0.2188199066357081,-0.2040540760291019,0.0367917586460632,0.002943340691685,0.1788079470198675,1.1044885945548195,50,4,411,1359,153,26,1180,0,13.7803979366249,68250.0,0.1125827814569536,0.07940268,16548.559,0.293194173169078,0.505000313098327,0.593838514720223,0.516234477127869,0.0357842385057161,0.59559146372751
17031230900,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,0.0799910124546724,0.3146688725681411,-0.1546868476587962,0.0952483394493256,0.3848728141584442,-0.1943761352597929,0.1771106941838649,0.0,0.1975609756097561,0.8026266416510319,944,0,1413,5330,908,894,3160,132,38.2452830188679,38611.0,0.1703564727954971,0.17574637,30720.406,0.293194173169078,0.0319125084645843,0.264756589343328,0.0624665551080726,-0.0204080481466531,0.276639121482472
17031231100,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.0263728691982369,0.2409764937695737,-0.2937222321660476,0.072098503466715,0.2309866091737694,-0.0867896022403394,0.5608308605341247,0.0,0.1765578635014836,0.3620178041543027,756,0,361,1348,56,756,529,0,25.28047868362,33750.0,0.0415430267062314,0.06810109,18149.49,0.293194173169078,0.818469068213887,0.657712732694118,0.821574228482465,0.102977310552662,0.654084849256497
17031231200,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,0.0308032243547013,-0.0287768533457759,0.0903833020551787,-0.0213461455534515,0.1463048502713365,-0.1889971413782396,0.5079830563701532,0.0151515151515151,0.1686217008797653,0.5226458129683936,3118,93,1892,6138,43,3112,2676,0,31.9779116465863,29120.0,0.0070055392636037,0.25354287,24039.327,0.293194173169078,0.860243168893472,0.747435388740776,0.863145236508263,0.088082432888988,0.7478859394291
17031170700,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.4387101696386885,-0.5060344817713306,-0.3713858575060463,-0.2814182325575317,-0.4024283996921798,-0.1604080654228836,0.0030601836110166,0.0,0.3087385243114587,0.2142128527711662,9,0,436,2941,2070,9,568,294,8.26249574974498,74414.0,0.703842230533832,0.22381262,13314.709,0.293194173169078,-1.02445959712227,-0.348375563136019,-0.995682088274567,-0.037530541471563,-0.316167257822663
17031170800,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2460340458267822,-0.4626844493047174,-0.029383642348847,-0.2942566496077886,-0.434260563689512,-0.1542527355260652,0.0100985221674876,0.0,0.380295566502463,0.2364532019704433,41,0,488,4060,2739,16,1108,158,6.47482014388489,67391.0,0.6746305418719212,0.28198277,13195.842,0.293194173169078,-0.974829415415953,-0.244654806472883,-0.944169933197151,-0.031401835910279,-0.220669981026918
17031170900,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.3423265690990048,-0.426519764528993,-0.2581333736690166,-0.1976013577080824,-0.4025744921092041,0.0073717766930391,0.0610278372591006,0.0074946466809421,0.2874732334047109,0.3875802997858672,114,14,207,1868,1038,122,677,31,10.7027027027027,49508.0,0.5556745182012848,0.12377548,13839.575,0.293194173169078,-0.915341182452834,-0.166512535849601,-0.88008927409127,-0.0238749597624126,-0.150036054523954
17031171000,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.104601269902455,-0.3608098054132561,0.1516072656083459,-0.2127842189344967,-0.3999818632800463,-0.0255865745889469,0.0443596156377517,0.0082927471370277,0.2806370935895748,0.2722127155456101,337,63,827,7597,4535,320,2242,464,8.54284586020798,67308.0,0.5969461629590628,0.53785655,13548.222,0.293194173169078,-0.951894094998497,-0.104228210459482,-0.91557772842988,-0.031309772961676,-0.0824404940559196
17031171100,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.3552724785492626,-0.3925739726869142,-0.317970984411611,-0.2023177581564902,-0.411673787692303,0.0070382713793225,0.0228928199791883,0.0,0.2812174817898022,0.3548387096774194,88,0,633,3844,2173,78,1440,95,10.3214005748628,65952.0,0.5652965660770031,0.25720081,15979.732,0.293194173169078,-0.964071339636019,0.0053648959339591,-0.929557625167208,-0.0324580267957357,0.026094461710896
17031180100,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.1567296153566049,-0.2921324770717372,-0.0213267536414727,-0.1266468423288597,-0.3558438228594787,0.1025501382017592,0.0122383252818035,0.0025764895330112,0.3805152979066022,0.4558776167471819,76,16,1379,6210,2911,59,2947,261,14.4047035766781,59286.0,0.4687600644122383,0.41034592,15001.977,0.293194173169078,-0.822080222581913,-0.0245788241949831,-0.787171463209237,-0.0264854017786995,-0.007172043609269
17031190100,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2301382583553699,-0.0280516793125358,-0.432224837398204,-0.1887196733784251,-0.1385341429841454,-0.238905203772705,0.016179952644041,0.0,0.4589581689029203,0.6850828729281768,41,0,1817,2534,266,41,2121,91,25.1775848460931,35565.0,0.1049723756906077,0.12206543,20382.511,0.293194173169078,-0.824200056428327,0.592781412022212,-0.691489489282492,-0.0201983684580314,0.60075056514541
17031190200,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.1108079312039186,-0.1101077384726984,-0.1115081239351389,-0.1972641902652057,-0.1553139948209794,-0.2392143857094319,0.0177375565610859,0.0019909502262443,0.4155656108597285,0.7315837104072398,98,11,3181,5525,710,67,4569,118,16.0886144906483,55842.0,0.1285067873303167,0.25486913,22964.727,0.293194173169078,-0.889460545537797,0.547267336805357,-0.793942496931893,-0.01840060192506,0.55567668610632
17031390300,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2214841373302082,-0.075146790568506,-0.3678214840919105,-0.1897852831071425,-0.2043972171601152,-0.1751733490541698,0.872791519434629,0.0113074204946996,0.0130742049469964,0.0494699646643109,2470,32,18,2830,222,2460,52,18,41.3508442776735,21769.0,0.0784452296819788,0.12627433,21722.546,0.293194173169078,0.855717375843396,-0.0402683630540788,0.855917852053749,0.187850624840612,-0.243987697683755
17031390400,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.3884433465858574,-0.531818492358194,-0.2450682008135208,-0.2077768265644629,-0.1662886764270429,-0.2492649767018829,0.8314069350338781,0.0127540852929453,0.0223196492626544,0.0271024312475089,2086,32,40,2509,283,2118,40,21,28.856117975289,24848.0,0.1127939418094858,0.12598823,23287.89,0.293194173169078,0.778878646074424,-0.0363599306710982,0.778178674740268,0.139995930780229,-0.171053833014405
17031390500,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.1265770859521449,-0.1552942913602553,-0.0978598805440344,-0.2909787248336856,-0.2278384013505333,-0.3541190483168379,0.6593707250341997,0.0533515731874145,0.0574555403556771,0.0861833105335157,964,78,56,1462,282,1009,62,94,23.8030095759234,44231.0,0.1928864569083447,0.12606931,12675.567,0.293194173169078,0.553360943590193,-0.161182692013691,0.55230152799309,0.056696284151104,-0.223790547510905
17031390600,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.1693462881111893,-0.0953392462170785,-0.2433533300053,-0.228063895116045,-0.1630744976014599,-0.2930532926306303,0.3712411153635866,0.0240568616730453,0.0907599781301257,0.0863860032804811,679,44,66,1829,889,723,45,68,11.6457080371788,82159.0,0.4860579551667578,0.12533996,14887.51,0.293194173169078,0.416181589448527,0.0743536181111072,0.410366575017929,0.0488192903899286,0.0454099618118406
17031390700,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,0.0510907041715096,-0.017273033754172,0.1194544420971912,-0.2258700248403111,-0.2073493309291801,-0.244390718751442,0.527989585270597,0.0187837083875767,0.2343314115677887,0.0848056537102473,2839,101,1118,5377,921,2940,139,1190,19.4160312441882,53015.0,0.1712851032174074,0.23562889,23732.234,0.293194173169078,0.373901799061655,0.135880240042219,0.367196131475281,0.0381265528799918,0.118383272869857
17031400300,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,0.2194925227428344,-0.1304556662687483,0.5694407117544172,-0.1476148969961784,-0.2629371742237033,-0.0322926197686536,0.8982925018559762,0.0066815144766146,0.0037119524870081,0.0779510022271715,1210,9,5,1347,36,1206,75,9,43.1328878990349,29417.0,0.0267260579064587,0.51125874,3064.9843,0.293194173169078,0.752238742801077,-0.127588412023229,0.755689436767299,0.0478246991524829,-0.176331307545925
17031400400,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2066305880335631,-0.2281738130303899,-0.1850873630367362,-0.0895441595227239,-0.3475177596891061,0.1684294406436583,0.9840933191940616,0.0,0.0,0.02067868504772,1856,0,0,1886,19,1828,28,0,36.2697117998912,32310.0,0.0100742311770943,0.12623379,15487.137,0.293194173169078,0.980665230478765,-0.103571699113703,0.98095556246196,0.225135418394656,-0.413839387167639
17031400500,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.3051287241322977,-0.5102649552415026,-0.0999924930230929,-0.0791599170732314,-0.236405420872985,0.078085586726522,0.9768378650553876,0.0,0.0,0.0186304128902316,1940,0,0,1986,4,1940,12,0,43.9425051334702,24907.0,0.0020140986908358,0.12592645,17931.102,0.293194173169078,0.983890159448769,0.557891152897438,0.984011574299894,0.521705778754244,0.356853816225546
17031400800,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.4434824274254985,-0.5908363780568971,-0.2961284767940997,-0.2484160921780596,-0.4401761980471219,-0.0566559863089974,0.8865472427116263,0.0,0.0,0.0530382859149982,2524,0,0,2847,20,2524,44,0,44.0814892869687,20959.0,0.0070249385317878,0.19046845,14180.826,0.293194173169078,0.958815548384588,0.133878788479852,0.959020316232745,0.349527484362388,-0.258118036682125
17031410100,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.1387924621689075,-0.1715625193498886,-0.1060224049879265,-0.0123665828683237,-0.0400804047879575,0.0153472390513101,0.3832098765432098,0.0069135802469135,0.2439506172839506,0.131358024691358,776,14,541,2025,608,790,381,153,22.8641975308642,43723.0,0.3002469135802469,0.08474441,21263.94,0.293194173169078,0.0932925731478821,0.0037529848759491,0.0891680204532802,0.0078297983270929,-0.0014816040072147
17031440300,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,0.116598510431925,0.0059334481469164,0.2272635727169336,-0.1515015997778281,-0.3451517882509969,0.0421485886953406,0.9539267015706806,0.0169633507853403,0.0002094240837696335,0.0180104712041884,4555,81,0,4775,53,4636,0,0,13.1727748691099,55259.0,0.0110994764397905,0.49880038,9536.8813,0.293194173169078,0.975700878290553,0.541207800176586,0.975428489414145,0.686910467986761,-0.380715491482553
17031440600,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,0.0097925408976802,0.194544079751242,-0.1749589979558815,-0.1643765983065731,-0.3442696000850266,0.0155164034718803,0.9742424242424242,0.0222222222222222,0.0035353535353535,0.0,1929,44,14,1980,0,1973,7,0,15.9090909090909,59924.0,0.0,0.25861741,8042.7685,0.293194173169078,0.988510562535125,0.788690708886938,0.988270157304867,0.852798870546369,-0.1056591817661
17031440700,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2742159165020596,-0.4533409990552922,-0.0950908339488271,-0.1607669980056947,-0.2370892594887521,-0.0844447365226374,0.822207534699273,0.1526768010575016,0.0,0.0052875082617316,1244,231,0,1513,30,1475,0,0,10.9715796430932,37500.0,0.0198281559814937,0.1264334,12219.872,0.293194173169078,0.963443363987815,0.394721568816412,0.963098366768308,0.566288860010636,-0.27423183827032
17031440800,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.3314902497227993,-0.2326983172632185,-0.43028218218238,-0.252404023559983,-0.4799187750534075,-0.0248892720665585,0.9858338699291692,0.0,0.0077269800386349,0.0,1531,0,12,1553,10,1531,0,12,44.2369607211848,19833.0,0.0064391500321957,0.10775031,16705.289,0.293194173169078,0.958115710549338,0.437071713926153,0.957477091185496,0.592797153078365,-0.233684945015121
17031440900,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2741220561176054,-0.5482399730276108,-4.13920759988574e-06,-0.2563471252353956,-0.2995547275240853,-0.2131395229467059,0.9741989180191428,0.0133166874739908,0.0,0.0066583437369954,2341,32,0,2403,2,2372,1,0,21.6069941715237,34050.0,0.0008322929671244278,0.28673144,9102.5943,0.293194173169078,0.989689888352085,0.86786339440889,0.989270523496076,0.907775062980306,0.0651999790413802
17031450300,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.0963661830285879,-0.3989276037646441,0.2061952377074681,-0.1792062371566137,-0.5023789110567631,0.1439664367435357,0.97013698630137,0.0112328767123287,0.0,0.0153424657534246,3541,41,0,3650,12,3582,0,0,16.210235131397,45156.0,0.0032876712328767,0.52771326,6850.3111,0.293194173169078,0.982697037891245,0.656786405094844,0.982615217626645,0.684342329028602,0.330568634364942
17031671800,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.5142088116360658,-0.779183985460563,-0.2492336378115686,-0.2044935400670637,-0.2826889489247364,-0.1262981312093909,0.9055727554179568,0.0030959752321981,0.0309597523219814,0.0820433436532507,1170,4,80,1292,0,1174,68,0,43.8080495356037,35962.0,0.0,0.12518745,11358.966,0.293194173169078,0.975805595178423,0.307326238063132,0.976083696437562,0.23491452877097,0.197960361482211
17031671900,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.1823683881669455,-0.1462669474889949,-0.2184698288448961,-0.2666391307961315,-0.4090791253686034,-0.1241991362236595,0.8936341659951652,0.0,0.0435132957292506,0.0797743755036261,1109,0,100,1241,19,1109,113,0,18.9363416599517,48095.0,0.0153102336825141,0.12434884,11081.728,0.293194173169078,0.974327078479024,0.505617938415749,0.974362861522234,0.471275884625312,0.30783982219399
17031672000,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.3307930231971568,-0.534486817696398,-0.1270992286979156,-0.1515428100267986,-0.2017113957069823,-0.101374224346615,0.9245104977589054,0.0018872375560273,0.0061335220570889,0.1080443500825666,3919,8,52,4239,30,3927,238,0,20.402717127608,39191.0,0.0070771408351026,0.3841817,9721.9622,0.293194173169078,0.977292540359024,0.728692427435269,0.977248080461267,0.563606241847265,0.652520095712535
17031680500,Chicago,17,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area",2015,-0.2884827495347011,-0.3388041481749526,-0.2381613508944495,-0.2060095866530282,-0.2973198946417535,-0.1146992786643029,0.9498181818181818,0.013090909090909,0.0196363636363636,0.0349090909090909,1306,18,54,1375,0,1324,51,0,50.6588579795022,23354.0,0.0,0.1262002,11735.322,0.293194173169078,0.962958174584334,0.494810135638965,0.963258835887468,0.301908462837035,0.415494632874159
